Date,nom_ar,nom_fr,unite,valeur
2025-06-19 09:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 09:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2025-06-19 09:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,71.03
2025-06-19 09:00:01,Humidité relative,Humidité relative,%,64.9
2025-06-19 09:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 09:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2025-06-19 09:00:01,Température,Température,°C,24.1
2025-06-19 09:00:01,Point de Rosée,Point de Rosée,°C,17.0
2025-06-19 09:00:01,Direction du vent,Direction du vent,Deg,322.0
2025-06-19 08:00:01,Point de Rosée,Point de Rosée,°C,17.2
2025-06-19 08:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2025-06-19 08:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 08:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,71.03
2025-06-19 08:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 08:00:01,Humidité relative,Humidité relative,%,73.1
2025-06-19 08:00:01,Température,Température,°C,22.3
2025-06-19 08:00:01,Direction du vent,Direction du vent,Deg,322.0
2025-06-19 08:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2025-06-19 07:00:01,Température,Température,°C,21.4
2025-06-19 07:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 07:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2025-06-19 07:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,71.03
2025-06-19 07:00:01,Direction du vent,Direction du vent,Deg,322.0
2025-06-19 07:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 07:00:01,Humidité relative,Humidité relative,%,76.9
2025-06-19 07:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2025-06-19 07:00:01,Point de Rosée,Point de Rosée,°C,17.1
2025-06-19 06:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 06:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2025-06-19 06:00:01,Direction du vent,Direction du vent,Deg,322.0
2025-06-19 06:00:01,Température,Température,°C,20.0
2025-06-19 06:00:01,Humidité relative,Humidité relative,%,81.4
2025-06-19 06:00:01,Point de Rosée,Point de Rosée,°C,16.7
2025-06-19 06:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2025-06-19 06:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 06:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,71.03
2025-06-19 05:00:01,Point de Rosée,Point de Rosée,°C,15.9
2025-06-19 05:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2025-06-19 05:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 05:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 05:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,71.03
2025-06-19 05:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2025-06-19 05:00:01,Direction du vent,Direction du vent,Deg,322.0
2025-06-19 05:00:01,Température,Température,°C,19.1
2025-06-19 05:00:01,Humidité relative,Humidité relative,%,81.6
2025-06-19 04:00:01,Température,Température,°C,19.3
2025-06-19 04:00:01,Point de Rosée,Point de Rosée,°C,16.1
2025-06-19 04:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2025-06-19 04:00:01,Humidité relative,Humidité relative,%,82.1
2025-06-19 04:00:01,Direction du vent,Direction du vent,Deg,322.0
2025-06-19 04:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2025-06-19 04:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,71.03
2025-06-19 04:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 04:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 03:00:01,Point de Rosée,Point de Rosée,°C,16.0
