N° de la ligne;N° de station;Nom de station;Longitude;Latitude
12;7;RESTAURANT BOU FERES ALLER;10.15775339308675;36.81878605213538
12;8;MARCHÉ ZAYATINE ALLER;10.1567341538248;36.82033860653276
12;9;CITE ZAYATINE ALLER;10.154958531293232;36.82378672217296
12;10;TERMINUS L12 ZAYATINE;10.15385574180982;36.825206238889756
12 (Retour);1;TERMINUS L12 ZAYATINE;10.15385574180982;36.825206238889756
12 (Retour);2;CITE ZAYATINE RETOUR;10.154922388510386;36.82370543794423
12 (Retour);3;MARCHÉ ZAYATINE RETOUR;10.157018534855524;36.81953572613368
12 (Retour);4;MOKHTAR LAHBIB;10.157224059366854;36.81814407143522
12 (Retour);5;CIMETIERE SIDI YAHIA RETOUR;10.158839553660073;36.816240967116215
12 (Retour);6;MEFTEH SAADALLAH RETOUR;10.15702074746514;36.81118919667977
12 (Retour);7;BAB ABDESLEM-RETOUR;10.162771403920488;36.80961798834171
12 (Retour);8;MOSQUÉE ELBORJ;10.166634052729933;36.812006784959
12 (Retour);9;AVENUE MADRID;10.175434514749213;36.80887410508436
12 (Retour);10;JARDIN THAMEUR;10.17809218246839;36.803733581002334
15;1;JARDIN THAMEUR;10.17809218246839;36.803733581002334
15;2;SIDI ALOUI;10.168840371170518;36.80533724896882
15;3;HOPITAL DES ENFANTS;10.15935453811835;36.80751395066778
15;4;CHARLE NICOLE-ALLER;10.16354387946194;36.80278017306314
15;5;DARGHOUTH BACHA ALLER;10.162871047723456;36.79767417763264
15;6;UNIVERSITÉ IBN CHARAF ALLER;10.161768525904336;36.79897923784402
15;7;STADE MELLASSINE-ALLER;10.153528779483167;36.798184921312846
15;8;SOUK MELLASSINE-ALLER;10.150696367090859;36.797978734174556
15;9;CENTRE DE FORMATION ZOUHOUR-ALLER;10.14618502544181;36.79720380924304
15;10;KHAROUBA-ALLER;10.143722623652138;36.79670293891436
15;11;OFFICE DE L'HUILE-ALLER;10.138631790614454;36.79603711140038
15;12;SOUK EZZOUHOUR 2 ALLER;10.130899116429646;36.79449304951178
15;13;SABRA & CHATILA ALLER;10.130936767914136;36.79872740388053
15;14;SAIDIA ALLER;10.13156068220269;36.80074102265986
15 (Retour);1;SAIDIA RETOUR;10.13178424540456;36.800811861601986
15 (Retour);2;SABRA & CHATILA RETOUR;10.130845472249348;36.798664125353326
15 (Retour);3;SOUK EZZOUHOUR 2 RETOUR;10.130853116643266;36.79423992083462
15 (Retour);4;OFFICE DE L'HUILE-RETOUR;10.137548178172437;36.795530219477314
15 (Retour);5;KHAROUBA-RETOUR;10.144543379283277;36.79660843471643
15 (Retour);6;CENTRE DE FORMATION ZOUHOUR-RETOUR;10.146227806872048;36.796960677043366
15 (Retour);7;SOUK MELLASSINE-RETOUR;10.150015086001076;36.797682339190885
15 (Retour);8;STADE MELLASSINE-RETOUR;10.154086813363392;36.79814239528723
15 (Retour);9;RABTA;10.158260196185438;36.7989366406194
15 (Retour);10;CHARLE NICOLE-RETOUR;10.163855016362504;36.80312379644207
15 (Retour);11;BAB ABDESLEM-RETOUR;10.162771403920488;36.80961798834171
15 (Retour);12;MOSQUÉE ELBORJ;10.166634052729933;36.812006784959
15 (Retour);13;AVENUE MADRID;10.175434514749213;36.80887410508436
15 (Retour);14;JARDIN THAMEUR;10.17809218246839;36.803733581002334
94;1;RABATTEMENT SLIMEN KAHIA;10.098591908681556;36.803863870267655
94;2;OUED GUERIANA L23;10.105147227677662;36.798528994922904
94;3;ABDELMOULA-ALLER;10.100555151439039;36.795989858905244
94;4;PÉPINIÉRE-ALLER;10.094417989384965;36.79276287456374
94;5;GARDE NATIONAL AGBA-ALLER;10.090977117288276;36.790446509447264
94;6;AGBA SUPERIEUR-ALLER;10.088412925633747;36.78955508556756
94;7;CANAL AGBA-ALLER;10.085432857013075;36.78847204531257
94;8;BEN MAHMOUD-ALLER;10.0814901440026;36.78592484278642
94;9;CITE ELWAHA-ALLER;10.076031848657294;36.78346949824781
94;10;SONEDE AGBA-ALLER;10.069935187566443;36.78222783313274
94;11;GHDIR ELGOLLAH-ALLER;10.063299268222181;36.780111370408655
94;12;CITE JABRI-ALLER;10.058246120679541;36.77651333573025
94;13;CROISEMENT BEN YEDDER-ALLER;10.054590269792243;36.774536793894
94;14;CITE ENNACER-ALLER;10.02686923755391;36.766132484549615
94;15;MARCHÉ MORNAGIAA-ALLER;10.011264413333265;36.763791249041816
94;16;GUITOUNI-ALLER;9.980070322490064;36.751873389793595
94;17;CROISEMENT SIDI ALI HATTAB-ALLER;9.973235785437282;36.74912166140837
94;18;AEROPORT BORJ AMRI-ALLER;9.934285014605848;36.73079663967099
94;19;BORJ KHALSI-ALLER;9.925900429225294;36.72697013529874
94;20;RELAIS BORJ AMRI-ALLER;9.894448846316664;36.718198552068394
94;21;CITÉ AOUINE 5;9.88593528047204;36.72813388040227
94;22;CITÉ AOUINE 6;9.884508345276117;36.729518302094995
94;23;CITÉ AOUINE 7;9.880597935989499;36.733130861433274
94;24;RAISIN;9.870866881683469;36.74067559581715
94;25;DOKEN BEN TARCHA;9.865735941566527;36.74946667382929
94;26;EL KALATOUS;9.861484514549375;36.759291365440944
94;27;CITÉ ELMHERINE;9.85959087498486;36.76358065847816
94;28;CITÉ ENNOUR;9.853266226127744;36.77815182610024
94;29;PONT RACHED;9.847413771785796;36.78600847861434
94;30;CITÉ AKACHA;9.84737073071301;36.792183507615974
94;31;LYCEE EL BATTAN;9.846195671707392;36.80075220007457
94;32;EL BATTAN;9.848926394915907;36.80694700377073
94;33;CITE ERRIMEL;9.842826784442877;36.820164865258285
94;34;TERMINUS TEBOURBA;9.843806200660765;36.82758911193894
94 Retour;1;TERMINUS TEBOURBA;9.843806200660765;36.82758911193894
94 Retour;2;CITE ERRIMEL;9.842826784442877;36.820164865258285
94 Retour;3;EL BATTAN;9.848926394915907;36.80694700377073
94 Retour;4;LYCEE EL BATTAN;9.846195671707392;36.80075220007457
94 Retour;5;CITÉ AKACHA;9.84737073071301;36.792183507615974
94 Retour;6;PONT RACHED;9.847413771785796;36.78600847861434
94 Retour;7;CITÉ ENNOUR;9.853266226127744;36.77815182610024
94 Retour;8;CITÉ ELMHERINE;9.85959087498486;36.76358065847816
94 Retour;9;EL KALATOUS;9.861484514549375;36.759291365440944
94 Retour;10;DOKEN BEN TARCHA;9.865735941566527;36.74946667382929
94 Retour;11;RAISIN;9.870866881683469;36.74067559581715
94 Retour;12;CITÉ AOUINE 7;9.880597935989499;36.733130861433274
94 Retour;13;CITÉ AOUINE 6;9.884508345276117;36.729518302094995
94 Retour;14;CITÉ AOUINE 5;9.88593528047204;36.72813388040227
94 Retour;15;RELAIS BORJ AMRI-ALLER;9.894448846316664;36.718198552068394
94 Retour;16;BORJ KHALSI-ALLER;9.925900429225294;36.72697013529874
94 Retour;17;AEROPORT BORJ AMRI-ALLER;9.934285014605848;36.73079663967099
94 Retour;18;CROISEMENT SIDI ALI HATTAB-ALLER;9.973235785437282;36.74912166140837
94 Retour;19;GUITOUNI-ALLER;9.980070322490064;36.751873389793595
94 Retour;20;MARCHÉ MORNAGIAA-ALLER;10.011264413333265;36.763791249041816
94 Retour;21;CITE ENNACER-ALLER;10.02686923755391;36.766132484549615
94 Retour;22;CROISEMENT BEN YEDDER-ALLER;10.054590269792243;36.774536793894
94 Retour;23;CITE JABRI-ALLER;10.058246120679541;36.77651333573025
94 Retour;24;GHDIR ELGOLLAH-ALLER;10.063299268222181;36.780111370408655
94 Retour;25;SONEDE AGBA-ALLER;10.069935187566443;36.78222783313274
94 Retour;26;CITE ELWAHA-ALLER;10.076031848657294;36.78346949824781
94 Retour;27;BEN MAHMOUD-ALLER;10.0814901440026;36.78592484278642
94 Retour;28;CANAL AGBA-ALLER;10.085432857013075;36.78847204531257
94 Retour;29;AGBA SUPERIEUR-ALLER;10.088412925633747;36.78955508556756
94 Retour;30;GARDE NATIONAL AGBA-ALLER;10.090977117288276;36.790446509447264
94 Retour;31;PÉPINIÉRE-ALLER;10.094417989384965;36.79276287456374
94 Retour;32;ABDELMOULA-ALLER;10.100555151439039;36.795989858905244
94 Retour;33;OUED GUERIANA L23;10.105147227677662;36.798528994922904
94 Retour;34;RABATTEMENT SLIMEN KAHIA;10.098591908681556;36.803863870267655
15 A;1;JARDIN THAMEUR;10.17809218246839;36.803733581002334
15 A;2;SIDI ALOUI;10.168840371170518;36.80533724896882
15 A;3;HOPITAL DES ENFANTS;10.15935453811835;36.80751395066778
15 A;4;CHARLE NICOLE-ALLER;10.16354387946194;36.80278017306314
15 A;5;DARGHOUTH BACHA ALLER;10.162871047723456;36.79767417763264
15 A;6;UNIVERSITÉ IBN CHARAF ALLER;10.161768525904336;36.79897923784402
15 A;7;STADE MELLASSINE-ALLER;10.153528779483167;36.798184921312846
15 A;8;SOUK MELLASSINE-ALLER;10.150696367090859;36.797978734174556
15 A;9;CENTRE DE FORMATION ZOUHOUR-ALLER;10.14618502544181;36.79720380924304
15 A;10;KHAROUBA-ALLER;10.143722623652138;36.79670293891436
15 A;11;OFFICE DE L'HUILE-ALLER;10.138631790614454;36.79603711140038
15 A;12;MIZANETTA-ALLER;10.131666228044196;36.79436005960987
15 A;13;CASERNE EZZOUHOUR ALLER;10.127503439765633;36.792946557911854
15 A;14;CAFE RABAA ALLER;10.120730862054188;36.79078786118509
15 A;15;TERMINUS L 15 A;10.120896756779985;36.78833786352127
15 A (Retour);1;TERMINUS L 15 A;10.120896756779985;36.78833786352127
15 A (Retour);2;CAFE RABAA RETOUR;10.120796643295762;36.790868714952
15 A (Retour);3;CASERNE EZZOUHOUR RETOUR;10.127602681550343;36.79288856386952
15 A (Retour);4;MIZANETTA-RETOUR;10.13058798002021;36.79377153626521
15 A (Retour);5;OFFICE DE L'HUILE-RETOUR;10.137548178172437;36.795530219477314
15 A (Retour);6;KHAROUBA-RETOUR;10.144543379283277;36.79660843471643
15 A (Retour);7;CENTRE DE FORMATION ZOUHOUR-RETOUR;10.146227806872048;36.796960677043366
15 A (Retour);8;SOUK MELLASSINE-RETOUR;10.150015086001076;36.797682339190885
15 A (Retour);9;STADE MELLASSINE-RETOUR;10.154086813363392;36.79814239528723
15 A (Retour);10;RABTA;10.158260196185438;36.7989366406194
15 A (Retour);11;CHARLE NICOLE-RETOUR;10.163855016362504;36.80312379644207
15 A (Retour);12;BAB ABDESLEM-RETOUR;10.162771403920488;36.80961798834171
15 A (Retour);13;MOSQUÉE ELBORJ;10.166634052729933;36.812006784959
15 A (Retour);14;AVENUE MADRID;10.175434514749213;36.80887410508436
15 A (Retour);15;JARDIN THAMEUR;10.17809218246839;36.803733581002334
25;1;AVENUE CARTHAGE;10.182264223694801;36.79192420957057
25;2;DUBOSVILLE;10.191749520599842;36.78398844608775
25;3;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
25;4;EL AFRANE;10.196620915085077;36.77966739885177
25;5;DJEBEL JELLOUD;10.202564187347889;36.773178052948474
25;6;PROTECTION CIVILE;10.203722901642323;36.77192332988446
25;7;SIDI FATHALLAH1;10.207435078918934;36.76903567002998
25;8;SIDI FATHALLAH2;10.209237523376942;36.76676671813417
25;9;SONED;10.210255023557693;36.76529492194135
25;10;KIOSQUE MOBIL BEN AROUS;10.21878669038415;36.75702957934746
25;11;CENTRE BEN AROUS;10.22249836474657;36.75345998379853
25;12;MUNICIPALITÉ BEN AROUS;10.225330777466297;36.748319323971195
25;13;CENTRE DES HANDICAPÉS;10.225674100220203;36.74708138787588
25;14;CELLULOSE (SILOS);10.225866213440895;36.7454090141073
25;15;INSTITUT ENNOUR;10.220953412353992;36.73961896119324
25;16;COLLÉGE MOUROUJ 3;10.216962285339832;36.73413344297663
25;17;IMPRIMERIE BOUSLAMA;10.21874226629734;36.729967185796454
25;18;DEPOT BIR EL KASSAA;10.221983380615711;36.72544974561761
25;19;MOUROUJ 3;10.223093312233686;36.72045515373588
25;20;STEG NASSEN;10.224288068711758;36.715405140800364
25;21;CITÉ BELLILE;10.227562375366688;36.709693191027235
25;22;NAASSEN 1;10.232862420380116;36.703104516098776
25;23;NAASSEN 2;10.231980853714049;36.701626845145334
25;24;CITÉ MEKKI;10.228367918170989;36.69564181421935
25;25;FERME AMOR TOUIL;10.225308313965797;36.690712395917174
25;26;CITÉ BOUNAOUARA;10.221706714946777;36.68429334829161
25;27;DOUAR HOUCH;10.21928264759481;36.680172199353606
25;28;TEXTILE;10.216737859882414;36.675801642978335
25;29;CAFÉ REBAI;10.214715474285185;36.67244998999548
25;30;HUILERIE SADIRA;10.205638753250241;36.66142536578282
25;31;FERME VIGNOBLE;10.20231792703271;36.65746085766898
25;32;OUED MELIANE;10.199871752411127;36.65342412629002
25;33;CITÉ BRAIEK;10.198337528854609;36.648397282204286
25;34;KHLÉDIA GARE;10.194775806739926;36.64598387429001
25;35;KHLÉDIA;10.192163460887969;36.64386465726668
25;36;FERME EJERBI;10.187649365980178;36.63753105442714
25;37;GAZDALLI;10.180428890744224;36.627563361267214
25;38;BARROUTA;10.177920553833246;36.62381783350622
25;39;ENTRÉE FERCH ANNABI 1;10.177684519439936;36.61943543277415
25;40;FERCH ANNABI (TERMINUS);10.177705977112055;36.61735097373655
25 (Retour);1;FERCH ANNABI (TERMINUS);10.177705977112055;36.61735097373655
25 (Retour);2;ENTRÉE FERCH ANNABI 1;10.177684519439936;36.61943543277415
25 (Retour);3;BARROUTA;10.177920553833246;36.62381783350622
25 (Retour);4;GAZDALLI;10.180428890744224;36.627563361267214
25 (Retour);5;FERME EJERBI;10.187649365980178;36.63753105442714
25 (Retour);6;KHLÉDIA;10.192163460887969;36.64386465726668
25 (Retour);7;KHLÉDIA GARE;10.194775806739926;36.64598387429001
25 (Retour);8;CITÉ BRAIEK;10.198337528854609;36.648397282204286
25 (Retour);9;OUED MELIANE;10.199871752411127;36.65342412629002
25 (Retour);10;FERME VIGNOBLE;10.20231792703271;36.65746085766898
25 (Retour);11;HUILERIE SADIRA;10.205638753250241;36.66142536578282
25 (Retour);12;CAFÉ REBAI;10.214715474285185;36.67244998999548
25 (Retour);13;TEXTILE;10.216737859882414;36.675801642978335
25 (Retour);14;DOUAR HOUCH;10.21928264759481;36.680172199353606
25 (Retour);15;CITÉ BOUNAOUARA;10.221706714946777;36.68429334829161
25 (Retour);16;FERME AMOR TOUIL;10.225308313965797;36.690712395917174
25 (Retour);17;CITÉ MEKKI;10.228367918170989;36.69564181421935
25 (Retour);18;NAASSEN 2;10.231980853714049;36.701626845145334
25 (Retour);19;NAASSEN 1;10.232862420380116;36.703104516098776
25 (Retour);20;CITÉ BELLILE;10.227562375366688;36.709693191027235
25 (Retour);21;STEG NASSEN;10.224288068711758;36.715405140800364
25 (Retour);22;MOUROUJ 3;10.223093312233686;36.72045515373588
25 (Retour);23;CROISEMENT MARCHÉ DE GROS;10.224063768982887;36.722780431896076
25 (Retour);24;DEPOT BIR EL KASSAA;10.221983380615711;36.72544974561761
25 (Retour);25;IMPRIMERIE BOUSLAMA;10.21874226629734;36.729967185796454
25 (Retour);26;COLLÉGE MOUROUJ 3;10.216962285339832;36.73413344297663
25 (Retour);27;INSTITUT ENNOUR;10.220953412353992;36.73961896119324
25 (Retour);28;CELLULOSE (SILOS);10.225866213440895;36.7454090141073
25 (Retour);29;CENTRE DES HANDICAPÉS;10.225674100220203;36.74708138787588
25 (Retour);30;ARRÉT JARDIN D'ENFANTS;10.22442390138167;36.7508351631038
25 (Retour);31;CENTRE BEN AROUS;10.22249836474657;36.75345998379853
25 (Retour);32;BNA BEN AROUS;10.22040163166821;36.75617973867877
25 (Retour);33;KIOSQUE MOBIL BEN AROUS;10.21878669038415;36.75702957934746
25 (Retour);34;SONED;10.210255023557693;36.76529492194135
25 (Retour);35;SIDI FATHALLAH1;10.207435078918934;36.76903567002998
25 (Retour);36;PROTECTION CIVILE;10.203722901642323;36.77192332988446
25 (Retour);37;DJEBEL JELLOUD;10.202564187347889;36.773178052948474
25 (Retour);38;EL AFRANE;10.196620915085077;36.77966739885177
25 (Retour);39;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
25 (Retour);40;DUBOSVILLE;10.191749520599842;36.78398844608775
25 (Retour);41;BAB ALIOUA L10-25(A-B-C-D);10.184492217376828;36.788884188333405
25 (Retour);42;MONCEF BEY RETOUR;10.186125800046284;36.792532185892085
25 (Retour);43;AVENUE CARTHAGE;10.182264223694801;36.79192420957057
15 B;1;JARDIN THAMEUR;10.17809218246839;36.803733581002334
15 B;2;SIDI ALOUI;10.168840371170518;36.80533724896882
15 B;3;HOPITAL DES ENFANTS;10.15935453811835;36.80751395066778
15 B;4;CHARLE NICOLE-ALLER;10.16354387946194;36.80278017306314
15 B;5;DARGHOUTH BACHA ALLER;10.162871047723456;36.79767417763264
15 B;6;UNIVERSITÉ IBN CHARAF ALLER;10.161768525904336;36.79897923784402
15 B;7;STADE MELLASSINE-ALLER;10.153528779483167;36.798184921312846
15 B;8;SOUK MELLASSINE-ALLER;10.150696367090859;36.797978734174556
15 B;9;CENTRE DE FORMATION ZOUHOUR-ALLER;10.14618502544181;36.79720380924304
15 B;10;KHAROUBA-ALLER;10.143722623652138;36.79670293891436
15 B;11;OFFICE DE L'HUILE-ALLER;10.138631790614454;36.79603711140038
15 B;12;MIZANETTA-ALLER;10.131666228044196;36.79436005960987
15 B;13;CASERNE EZZOUHOUR ALLER;10.127503439765633;36.792946557911854
15 B;14;TERMINUS 15 B;10.126846164530434;36.793927545562
15 B (Retour);1;TERMINUS 15 B;10.126846164530434;36.793927545562
15 B (Retour);2;CASERNE EZZOUHOUR RETOUR;10.127602681550343;36.79288856386952
15 B (Retour);3;MIZANETTA-RETOUR;10.13058798002021;36.79377153626521
15 B (Retour);4;OFFICE DE L'HUILE-RETOUR;10.137548178172437;36.795530219477314
15 B (Retour);5;KHAROUBA-RETOUR;10.144543379283277;36.79660843471643
15 B (Retour);6;CENTRE DE FORMATION ZOUHOUR-RETOUR;10.146227806872048;36.796960677043366
15 B (Retour);7;SOUK MELLASSINE-RETOUR;10.150015086001076;36.797682339190885
15 B (Retour);8;STADE MELLASSINE-RETOUR;10.154086813363392;36.79814239528723
15 B (Retour);9;RABTA;10.158260196185438;36.7989366406194
15 B (Retour);10;CHARLE NICOLE-RETOUR;10.163855016362504;36.80312379644207
15 B (Retour);11;BAB ABDESLEM-RETOUR;10.162771403920488;36.80961798834171
15 B (Retour);12;MOSQUÉE ELBORJ;10.166634052729933;36.812006784959
15 B (Retour);13;AVENUE MADRID;10.175434514749213;36.80887410508436
