Date,nom_ar,nom_fr,unite,valeur
2025-06-19 08:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-19 08:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-19 08:00:00,Température,Température,°C,27.9
2025-06-19 07:00:00,Température,Température,°C,27.9
2025-06-19 07:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-19 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-19 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-19 05:00:00,Température,Température,°C,27.9
2025-06-19 05:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-19 03:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-19 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-19 03:00:00,Température,Température,°C,27.9
2025-06-19 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-19 01:00:00,Température,Température,°C,27.9
2025-06-19 01:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-18 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 23:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-18 23:00:00,Température,Température,°C,27.8
2025-06-18 22:00:00,Température,Température,°C,27.8
2025-06-18 22:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-18 22:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 21:00:00,Température,Température,°C,27.8
2025-06-18 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 21:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-18 20:00:00,Température,Température,°C,27.7
2025-06-18 20:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-18 20:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 19:00:00,Température,Température,°C,27.7
2025-06-18 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 19:00:00,L'humidité du sol,L'humidité du sol,mV,535.4
2025-06-18 18:00:00,Température,Température,°C,27.6
2025-06-18 18:00:00,L'humidité du sol,L'humidité du sol,mV,535.4
2025-06-18 18:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 17:00:00,Température,Température,°C,27.6
2025-06-18 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 17:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-18 16:00:00,Température,Température,°C,27.6
2025-06-18 16:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-18 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 15:00:00,Température,Température,°C,27.6
2025-06-18 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 15:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-18 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 13:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-18 13:00:00,Température,Température,°C,27.6
2025-06-18 12:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 12:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-18 12:00:00,Température,Température,°C,27.6
2025-06-18 11:00:00,Température,Température,°C,27.7
2025-06-18 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 11:00:00,L'humidité du sol,L'humidité du sol,mV,535.9
2025-06-18 09:00:00,L'humidité du sol,L'humidité du sol,mV,535.9
2025-06-18 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 09:00:00,Température,Température,°C,27.7
2025-06-18 07:00:00,L'humidité du sol,L'humidité du sol,mV,535.8
2025-06-18 07:00:00,Température,Température,°C,27.8
2025-06-18 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 05:00:00,L'humidité du sol,L'humidité du sol,mV,535.7
2025-06-18 05:00:00,Température,Température,°C,27.8
2025-06-18 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 03:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-18 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 03:00:00,Température,Température,°C,27.8
2025-06-18 01:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-18 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-18 01:00:00,Température,Température,°C,27.7
2025-06-18 00:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-18 00:00:00,Température,Température,°C,27.7
2025-06-18 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 23:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-17 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 23:00:00,Température,Température,°C,27.6
2025-06-17 21:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-17 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 21:00:00,Température,Température,°C,27.5
2025-06-17 20:00:00,Température,Température,°C,27.5
2025-06-17 20:00:00,L'humidité du sol,L'humidité du sol,mV,535.4
2025-06-17 20:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 19:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-17 19:00:00,Température,Température,°C,27.4
2025-06-17 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 17:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-17 17:00:00,Température,Température,°C,27.3
2025-06-17 16:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-17 16:00:00,Température,Température,°C,27.2
2025-06-17 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 15:00:00,L'humidité du sol,L'humidité du sol,mV,535.7
2025-06-17 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 15:00:00,Température,Température,°C,27.2
2025-06-17 13:00:00,L'humidité du sol,L'humidité du sol,mV,535.9
2025-06-17 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 13:00:00,Température,Température,°C,27.2
2025-06-17 11:00:00,Température,Température,°C,27.3
2025-06-17 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 11:00:00,L'humidité du sol,L'humidité du sol,mV,535.9
2025-06-17 09:00:00,L'humidité du sol,L'humidité du sol,mV,535.8
2025-06-17 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 09:00:00,Température,Température,°C,27.3
2025-06-17 07:00:00,Température,Température,°C,27.4
2025-06-17 07:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
2025-06-17 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 05:00:00,L'humidité du sol,L'humidité du sol,mV,535.7
2025-06-17 05:00:00,Température,Température,°C,27.4
2025-06-17 04:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-17 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 04:00:00,Température,Température,°C,27.4
2025-06-17 03:00:00,Température,Température,°C,27.4
2025-06-17 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 03:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-17 01:00:00,L'humidité du sol,L'humidité du sol,mV,535.4
2025-06-17 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-17 01:00:00,Température,Température,°C,27.3
2025-06-17 00:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-17 00:00:00,Température,Température,°C,27.3
2025-06-17 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-16 23:00:00,Température,Température,°C,27.3
2025-06-16 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-16 23:00:00,L'humidité du sol,L'humidité du sol,mV,535.3
2025-06-16 21:00:00,L'humidité du sol,L'humidité du sol,mV,535.5
2025-06-16 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-16 21:00:00,Température,Température,°C,27.1
2025-06-16 19:00:00,L'humidité du sol,L'humidité du sol,mV,535.4
2025-06-16 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.0
2025-06-16 19:00:00,Température,Température,°C,27.0
2025-06-16 17:00:00,L'humidité du sol,L'humidité du sol,mV,535.6
