Date,nom_ar,nom_fr,unite,valeur
2025-06-19 10:00:00,Pluie Totale,Pluie Totale,mm,625.8
2025-06-19 10:00:00,Pluie quotidienne,Pluie quotidienne,mm,2.2
2025-06-19 10:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,2.4
2025-06-19 09:30:00,Pluie Totale,Pluie Totale,mm,625.8
2025-06-19 09:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,4.8
2025-06-19 09:30:00,Pluie quotidienne,Pluie quotidienne,mm,2.2
2025-06-19 09:00:00,Pluie Totale,Pluie Totale,mm,625.4
2025-06-19 09:00:00,Pluie quotidienne,Pluie quotidienne,mm,1.8
2025-06-19 09:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,4.8
2025-06-19 08:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,7.2
2025-06-19 08:30:00,Pluie quotidienne,Pluie quotidienne,mm,1.0
2025-06-19 08:30:00,Pluie Totale,Pluie Totale,mm,624.6
2025-06-19 08:00:00,Pluie Totale,Pluie Totale,mm,624.0
2025-06-19 08:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,2.4
2025-06-19 08:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.4
2025-06-19 07:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-19 07:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-19 07:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 07:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 07:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-19 07:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-19 06:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 06:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-19 06:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-19 06:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-19 06:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 06:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-19 05:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-19 05:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 05:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-19 05:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-19 05:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 05:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-19 04:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-19 04:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-19 04:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 23:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 23:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 23:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 23:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 23:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 23:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 22:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 22:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 22:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 22:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 22:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 22:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 21:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 21:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 21:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 21:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 21:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 21:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 20:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 20:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 20:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 20:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 20:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 20:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 19:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 19:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 19:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 19:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 19:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 19:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 18:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 18:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 18:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 18:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 18:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 18:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 17:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 17:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 17:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 17:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 17:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 17:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 16:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 16:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 16:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 16:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 16:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 16:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 15:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 15:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 15:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 15:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 15:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 15:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 14:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 14:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 14:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 14:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 14:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 14:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 13:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 13:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 13:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 13:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 13:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 13:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 12:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 12:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 12:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 12:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 12:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 12:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 11:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 11:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 11:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 11:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 11:00:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 11:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 10:30:00,Pluie Totale,Pluie Totale,mm,623.6
2025-06-18 10:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 10:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 09:30:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2025-06-18 09:30:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2025-06-18 09:30:00,Pluie Totale,Pluie Totale,mm,623.6
