Date,nom_ar,nom_fr,unite,valeur
2025-06-19 10:00:00,Humidité relative,Humidité relative,%,86.8
2025-06-19 10:00:00,Point de Rosée,Point de Rosée,°C,20.3
2025-06-19 10:00:00,Vitesse du vent,Vitesse du vent,m/s,9.01
2025-06-19 10:00:00,Direction du vent,Direction du vent,Deg,233.3
2025-06-19 10:00:00,Température,Température,°C,22.6
2025-06-19 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,361.0
2025-06-19 10:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.4
2025-06-19 09:30:00,Température,Température,°C,21.1
2025-06-19 09:30:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.3
2025-06-19 09:30:00,Point de Rosée,Point de Rosée,°C,20.0
2025-06-19 09:30:00,Humidité relative,Humidité relative,%,93.3
2025-06-19 09:30:00,Direction du vent,Direction du vent,Deg,126.9
2025-06-19 09:30:00,Vitesse du vent,Vitesse du vent,m/s,4.54
2025-06-19 09:30:00,Rayonnement solaire,Rayonnement solaire,W/m²,150.0
2025-06-19 09:00:00,Humidité relative,Humidité relative,%,92.1
2025-06-19 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.7
2025-06-19 09:00:00,Température,Température,°C,20.0
2025-06-19 09:00:00,Direction du vent,Direction du vent,Deg,229.3
2025-06-19 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,124.0
2025-06-19 09:00:00,Vitesse du vent,Vitesse du vent,m/s,2.95
2025-06-19 09:00:00,Point de Rosée,Point de Rosée,°C,18.7
2025-06-19 08:30:00,Point de Rosée,Point de Rosée,°C,19.0
2025-06-19 08:30:00,Humidité relative,Humidité relative,%,91.3
2025-06-19 08:30:00,Direction du vent,Direction du vent,Deg,274.2
2025-06-19 08:30:00,Rayonnement solaire,Rayonnement solaire,W/m²,48.0
2025-06-19 08:30:00,Vitesse du vent,Vitesse du vent,m/s,5.69
2025-06-19 08:30:00,Température,Température,°C,20.5
2025-06-19 08:30:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.7
2025-06-19 08:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.6
2025-06-19 08:00:00,Vitesse du vent,Vitesse du vent,m/s,6.94
2025-06-19 08:00:00,Humidité relative,Humidité relative,%,87.6
2025-06-19 08:00:00,Point de Rosée,Point de Rosée,°C,20.1
2025-06-19 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,76.0
2025-06-19 08:00:00,Direction du vent,Direction du vent,Deg,333.8
2025-06-19 08:00:00,Température,Température,°C,22.3
2025-06-19 07:30:00,Température,Température,°C,22.9
2025-06-19 07:30:00,Vitesse du vent,Vitesse du vent,m/s,1.92
2025-06-19 07:30:00,Direction du vent,Direction du vent,Deg,274.1
2025-06-19 07:30:00,Humidité relative,Humidité relative,%,73.5
2025-06-19 07:30:00,Point de Rosée,Point de Rosée,°C,17.9
2025-06-19 07:30:00,Rayonnement solaire,Rayonnement solaire,W/m²,54.0
2025-06-19 07:30:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.6
2025-06-19 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,81.0
2025-06-19 07:00:00,Direction du vent,Direction du vent,Deg,195.8
2025-06-19 07:00:00,Vitesse du vent,Vitesse du vent,m/s,6.12
2025-06-19 07:00:00,Humidité relative,Humidité relative,%,72.4
2025-06-19 07:00:00,Point de Rosée,Point de Rosée,°C,17.5
2025-06-19 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.4
2025-06-19 07:00:00,Température,Température,°C,22.7
2025-06-19 06:30:00,Température,Température,°C,21.9
2025-06-19 06:30:00,Direction du vent,Direction du vent,Deg,251.8
2025-06-19 06:30:00,Rayonnement solaire,Rayonnement solaire,W/m²,82.0
2025-06-19 06:30:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.2
2025-06-19 06:30:00,Vitesse du vent,Vitesse du vent,m/s,1.1
2025-06-19 06:30:00,Point de Rosée,Point de Rosée,°C,17.2
2025-06-19 06:30:00,Humidité relative,Humidité relative,%,74.9
2025-06-19 06:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.1
2025-06-19 06:00:00,Température,Température,°C,20.9
2025-06-19 06:00:00,Point de Rosée,Point de Rosée,°C,17.0
2025-06-19 06:00:00,Vitesse du vent,Vitesse du vent,m/s,6.72
2025-06-19 06:00:00,Humidité relative,Humidité relative,%,78.5
2025-06-19 06:00:00,Direction du vent,Direction du vent,Deg,208.0
2025-06-19 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,38.0
2025-06-19 05:30:00,Direction du vent,Direction du vent,Deg,167.6
2025-06-19 05:30:00,Vitesse du vent,Vitesse du vent,m/s,3.54
2025-06-19 05:30:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1013.0
2025-06-19 05:30:00,Température,Température,°C,20.2
2025-06-19 05:30:00,Rayonnement solaire,Rayonnement solaire,W/m²,15.0
2025-06-19 05:30:00,Point de Rosée,Point de Rosée,°C,16.4
2025-06-19 05:30:00,Humidité relative,Humidité relative,%,78.9
2025-06-19 05:00:00,Humidité relative,Humidité relative,%,78.3
2025-06-19 05:00:00,Vitesse du vent,Vitesse du vent,m/s,5.66
2025-06-19 05:00:00,Point de Rosée,Point de Rosée,°C,16.8
2025-06-19 05:00:00,Direction du vent,Direction du vent,Deg,292.1
2025-06-19 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1012.8
2025-06-19 05:00:00,Température,Température,°C,20.7
2025-06-19 04:30:00,Point de Rosée,Point de Rosée,°C,16.1
2025-06-19 04:30:00,Direction du vent,Direction du vent,Deg,156.8
2025-06-19 04:30:00,Vitesse du vent,Vitesse du vent,m/s,0.34
2025-06-19 04:30:00,Température,Température,°C,20.0
2025-06-19 04:30:00,Humidité relative,Humidité relative,%,78.7
2025-06-19 04:30:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 04:30:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1012.9
2025-06-18 23:30:00,Point de Rosée,Point de Rosée,°C,18.1
2025-06-18 23:30:00,Vitesse du vent,Vitesse du vent,m/s,0.36
2025-06-18 23:30:00,Température,Température,°C,22.2
2025-06-18 23:30:00,Humidité relative,Humidité relative,%,78.0
