Date,nom_ar,nom_fr,unite,valeur
2025-06-19 10:00:01,Pression atmosphérique,Pression atmosphérique,hPa,973.3
2025-06-19 10:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,955.0
2025-06-19 10:00:01,Humidité relative,Humidité relative,%,45.7
2025-06-19 10:00:01,Point de Rosée,Point de Rosée,°c,13.0
2025-06-19 10:00:01,Direction du vent,Direction du vent,Deg,358.8
2025-06-19 10:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.14
2025-06-19 10:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 10:00:01,Vitesse du vent,Vitesse du vent,m/s,2.69
2025-06-19 10:00:01,Température,Température,°c,25.6
2025-06-19 09:00:01,Vitesse du vent,Vitesse du vent,m/s,4.26
2025-06-19 09:00:01,Pression atmosphérique,Pression atmosphérique,hPa,973.5
2025-06-19 09:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,658.0
2025-06-19 09:00:01,Température,Température,°c,24.3
2025-06-19 09:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.14
2025-06-19 09:00:01,Direction du vent,Direction du vent,Deg,0.3
2025-06-19 09:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 09:00:01,Humidité relative,Humidité relative,%,52.9
2025-06-19 09:00:01,Point de Rosée,Point de Rosée,°c,14.0
2025-06-19 08:00:01,Pression atmosphérique,Pression atmosphérique,hPa,973.7
2025-06-19 08:00:01,Direction du vent,Direction du vent,Deg,347.9
2025-06-19 08:00:01,Vitesse du vent,Vitesse du vent,m/s,2.53
2025-06-19 08:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.14
2025-06-19 08:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 08:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,215.0
2025-06-19 08:00:01,Point de Rosée,Point de Rosée,°c,13.7
