Date,Region,pluvio_du_jour_campagne_actuelle,cumul_mois_campagne_actuelle,moyenne_mois_campagne_actuelle,cumul_campagne_actuelle,moyenne_campagne_actuelle,cumul_mois_campagne_precedente,cumul_campagne_precedente,moyenne_annuelle
2025-06-13,الشمال الشرقي,0.0,0.0,10.367893527177882,586.4297874871709,486.44073241590996,0.0,319.27437624561975,504.4294645762992
2025-06-13,الوسط الغربي,0.0,0.10511345552269477,15.833436839408767,279.69746859844446,255.6429180817329,1.8815308538562363,128.07899132674126,285.3508367193981
2025-06-13,الوسط الشرقي,0.0,0.0,5.055452629407193,397.2259277537986,256.37716581728046,0.0,167.27954149349796,265.09338681007995
2025-06-13,الجنوب الغربي,0.0,0.0,2.280880230906683,101.2233995308844,103.08862399950586,0.0,58.505312259306116,102.97853692842807
2025-06-13,الجنوب الشرقي,0.0,0.0,1.4123468081516788,133.59108099557506,135.66800041426856,0.0,98.0812414075525,137.89131073049805
2025-06-13,كامل البلاد,0.0,0.13443561301123755,6.605646756570812,249.5671335322081,221.2088070415398,0.32911804982732584,143.11625084757492,231.616400454664
2025-06-12,الشمال الغربي,0.0,1.1197996116437674,19.554739770363845,559.4338187427292,499.76652579405993,0.5599088126880335,352.60938629537856,530.9161903478861
2025-06-12,الشمال الشرقي,0.0,0.0,10.367893527177882,586.4297874871709,486.34991893684366,0.0,319.27437624561975,504.4294645762992
2025-06-12,الوسط الغربي,0.0,0.10511345552269477,15.833436839408767,279.69746859844446,255.3086119040921,1.8815308538562363,128.07899132674126,285.3508367193981
2025-06-12,الوسط الشرقي,0.0,0.0,5.055452629407193,397.2259277537986,256.3481249925369,0.0,167.27954149349796,265.09338681007995
2025-06-12,الجنوب الغربي,0.0,0.0,2.280880230906683,101.2233995308844,102.91474560637111,0.0,58.505312259306116,102.97853692842807
2025-06-12,الجنوب الشرقي,0.0,0.0,1.4123468081516788,133.59108099557506,135.49074017988636,0.0,98.0812414075525,137.89131073049805
2025-06-12,كامل البلاد,0.0,0.13443561301123755,6.605646756570812,249.5671335322081,220.99546651210372,0.32911804982732584,143.11625084757492,231.616400454664
2025-05-30,الوسط الشرقي,0.0,16.312939383341998,12.366249754183766,397.2259277537986,252.6761652391181,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-30,الجنوب الغربي,0.0,6.053327326169665,7.063236938449706,101.2233995308844,101.55365082104655,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-30,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.8879538687621,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-30,كامل البلاد,0.0,20.846868319162763,13.865912724446382,249.4326979191969,217.13504781244234,10.028507727054652,142.77332039081932,231.61640045466365
2025-05-29,الوسط الشرقي,0.0,16.312939383341998,12.366249754183766,397.2259277537986,252.48078194324063,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-29,الجنوب الغربي,0.0,6.053327326169665,7.063236938449706,101.2233995308844,101.40411578335467,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-29,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.82239313164453,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-29,كامل البلاد,0.0,20.846868319162763,13.865912724446382,249.4326979191969,216.87829289017458,10.028507727054652,142.77332039081932,231.61640045466365
2025-05-28,الوسط الشرقي,0.0,16.312939383341998,12.366249754183766,397.2259277537986,252.2304975357157,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-28,الجنوب الغربي,0.0,6.053327326169665,7.063236938449706,101.2233995308844,101.05800331986288,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-28,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.68630402553777,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-28,كامل البلاد,0.0,20.846868319162763,13.865912724446382,249.4326979191969,216.47845699781382,10.028507727054652,142.77332039081932,231.61640045466365
2025-05-27,الوسط الشرقي,0.0,16.312939383341998,12.366249754183766,397.2259277537986,251.91993247989612,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-27,الجنوب الغربي,0.0,6.053327326169665,7.063236938449706,101.2233995308844,100.91430699480928,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-27,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.6063163863758,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-27,كامل البلاد,0.0,20.846868319162763,13.865912724446382,249.4326979191969,216.07999623163786,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-26,الوسط الشرقي,0.0,16.312939383341998,12.366249754183766,397.2259277537986,251.69824258242312,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-26,الجنوب الغربي,0.0,6.053327326169665,7.063236938449706,101.2233995308844,100.78002908091935,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-26,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.42674172254888,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-26,كامل البلاد,0.0,20.846868319162763,13.865912724446382,249.4326979191969,215.67141258019063,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-25,الوسط الشرقي,0.0,16.312939383341998,12.366249754183766,397.2259277537986,251.05633095635898,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-25,الجنوب الغربي,0.0,6.053327326169665,7.063236938449706,101.2233995308844,100.50047613904297,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-25,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.30935189011967,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-25,كامل البلاد,0.0,20.846868319162763,13.865912724446382,249.4326979191969,215.2114817798689,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-24,كامل البلاد,0.4563644057576438,20.846868319162763,13.865912724446382,249.4326979191969,214.80155225918494,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-24,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.21447886813294,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-24,الجنوب الغربي,0.0,6.053327326169665,7.063236938449706,101.2233995308844,100.21882256999108,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-24,الوسط الشرقي,4.550412504687676,16.312939383341998,12.366249754183766,397.2259277537986,250.64854747489565,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-23,الوسط الشرقي,0.0,11.762526878654324,12.366249754183766,392.6755152491109,250.44039154449544,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-23,الجنوب الغربي,0.152528532186511,6.053327326169665,7.063236938449706,101.2233995308844,100.15126109630943,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-23,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,134.11583566729735,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-23,كامل البلاد,0.13637978855472188,20.39050391340512,13.865912724446382,248.97633351343922,214.3845760885338,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-22,الوسط الشرقي,0.11724838277654295,11.762526878654324,12.366249754183766,392.6755152491109,250.29468951594237,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-22,الجنوب الغربي,0.0,5.900798793983153,7.063236938449706,101.07087099869787,100.06781543865146,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-22,الجنوب الشرقي,0.0,3.238296574868308,6.282624722205295,133.59108099557506,133.7825520730404,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-22,كامل البلاد,0.6732443154124975,20.2541241248504,13.865912724446382,248.83995372488457,214.04966160750334,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-21,الوسط الشرقي,0.0,11.645278495877779,12.366249754183766,392.5582668663344,250.08685360337395,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-21,الجنوب الغربي,0.7943163383181784,5.900798793983153,7.063236938449706,101.07087099869787,99.9397556883324,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-21,الجنوب الشرقي,0.10118291291877493,3.238296574868308,6.282624722205295,133.59108099557506,133.63322151482276,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-21,كامل البلاد,0.21947632738157594,19.580879809437903,13.865912724446382,248.16670940947205,213.77159424681406,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-20,كامل البلاد,0.4579367009561343,19.36140348205633,13.865912724446382,247.94723308209043,213.629165838929,9.819162120551638,142.56397478431631,231.61640045466365
2025-05-20,الجنوب الشرقي,0.0,3.137113661949533,6.282624722205295,133.48989808265628,133.5958976319485,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-20,الجنوب الغربي,0.0,5.106482455664975,7.063236938449706,100.2765546603797,99.89297981031541,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-20,الوسط الشرقي,0.7425730909181053,11.645278495877779,12.366249754183766,392.5582668663344,249.94126083532387,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-19,الوسط الشرقي,0.0,10.902705404959677,12.366249754183766,391.8156937754163,249.6501893424695,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-19,الجنوب الغربي,0.0,5.106482455664975,7.063236938449706,100.2765546603797,99.82167405280867,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-19,الجنوب الشرقي,0.0,3.137113661949533,6.282624722205295,133.48989808265628,133.54944030983924,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-19,كامل البلاد,0.0,18.90346678110019,13.865912724446382,247.4892963811343,213.32859923440364,9.682560997105977,142.42737366087067,231.61640045466365
2025-05-18,الوسط الشرقي,0.0,10.902705404959677,12.366249754183766,391.8156937754163,249.36614835851418,4.604530384339557,167.27954149349796,265.09338681007995
2025-05-18,الجنوب الغربي,0.0,5.106482455664975,7.063236938449706,100.2765546603797,99.6676341138571,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-18,الجنوب الشرقي,0.0,3.137113661949533,6.282624722205295,133.48989808265628,133.42310136711626,4.545711738716643,98.0812414075525,137.89131073049805
2025-05-18,كامل البلاد,0.0,18.90346678110019,13.865912724446382,247.4892963811343,212.96353691815662,8.952238606442585,141.69705127020725,231.61640045466365
2025-05-17,الوسط الشرقي,0.0,10.902705404959677,12.366249754183766,391.8156937754163,249.0858705910868,4.252785236009928,166.92779634516833,265.09338681007995
2025-05-17,الجنوب الغربي,0.0,5.106482455664975,7.063236938449706,100.2765546603797,99.49770201333276,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-17,الجنوب الشرقي,0.0,3.137113661949533,6.282624722205295,133.48989808265628,133.2795410266624,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-17,كامل البلاد,0.0,18.90346678110019,13.865912724446382,247.4892963811343,212.62268952216434,7.796945370896951,140.54175803466163,231.61640045466365
2025-05-16,الوسط الشرقي,0.08932931948089545,10.902705404959677,12.366249754183766,391.8156937754163,248.85019183185824,4.252785236009928,166.92779634516833,265.09338681007995
2025-05-16,الجنوب الغربي,0.0,5.106482455664975,7.063236938449706,100.2765546603797,99.33894187239123,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-16,الجنوب الشرقي,0.0,3.137113661949533,6.282624722205295,133.48989808265628,133.1723139968964,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-16,كامل البلاد,0.49487057107127785,18.90346678110019,13.865912724446382,247.4892963811343,212.24304527000803,7.587978532632521,140.33279119639718,231.61640045466365
2025-05-15,الوسط الشرقي,2.829974884629814,10.813376085478781,12.366249754183766,391.72636445593537,248.32684776693026,4.252785236009928,166.92779634516833,265.09338681007995
2025-05-15,الجنوب الغربي,4.479253924897135,5.106482455664975,7.063236938449706,100.2765546603797,99.2387391517991,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-15,الجنوب الشرقي,1.5988969261348154,3.137113661949533,6.282624722205295,133.48989808265628,133.06183730415006,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-15,كامل البلاد,2.942054085658812,18.408596210028914,13.865912724446382,246.99442581006303,211.86388602653622,7.587978532632521,140.33279119639718,231.61640045466365
2025-05-14,الوسط الشرقي,1.3298385616193698,7.983401200848966,12.366249754183766,388.8963895713055,247.82585133086792,4.252785236009928,166.92779634516833,265.09338681007995
2025-05-14,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,99.00084737996181,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-14,الجنوب الشرقي,0.27456838576372966,1.5382167358147176,6.282624722205295,131.89100115652147,132.88737231735166,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-14,كامل البلاد,4.722112886519346,15.4665421243701,13.865912724446382,244.0523717244042,211.35756972478805,7.587978532632521,140.33279119639718,231.61640045466365
2025-05-13,الوسط الشرقي,0.0,6.6535626392295955,12.366249754183766,387.5665510096863,247.55776197682633,4.252785236009928,166.92779634516833,265.09338681007995
2025-05-13,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,98.67009110722627,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-13,الجنوب الشرقي,0.0,1.263648350050988,6.282624722205295,131.61643277075774,132.48874233337034,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-13,كامل البلاد,0.3381777608479806,10.744429237850753,13.865912724446382,239.33025883788488,210.907906830943,7.587978532632521,140.33279119639718,231.61640045466365
2025-05-12,الوسط الشرقي,4.480519143497385,6.6535626392295955,12.366249754183766,387.5665510096863,247.34797504409315,3.77043507228696,166.44544618144536,265.09338681007995
2025-05-12,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,98.59396698746087,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-12,الجنوب الشرقي,1.263648350050988,1.263648350050988,6.282624722205295,131.61643277075774,132.40340261060686,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-12,كامل البلاد,2.2860675400688137,10.406251477002773,13.865912724446382,238.9920810770369,210.68695712059213,6.91710590327141,139.66191856703608,231.61640045466365
2025-05-11,كامل البلاد,1.298332644493203,8.120183936933959,13.865912724446382,236.70601353696807,210.22817630177065,6.91710590327141,139.66191856703608,231.61640045466365
2025-05-11,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,132.3034055565947,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-11,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,98.5069780374441,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-11,الوسط الشرقي,1.6032942872165024,2.173043495732211,12.366249754183766,383.0860318661888,246.83200832312264,3.77043507228696,166.44544618144536,265.09338681007995
2025-05-10,الوسط الشرقي,0.0,0.5697492085157082,12.366249754183766,381.4827375789724,246.29260243482238,3.77043507228696,166.44544618144536,265.09338681007995
2025-05-10,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,98.21091386812734,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-10,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,132.12217911706804,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-10,كامل البلاد,0.22434247723765668,6.821851292440756,13.865912724446382,235.40768089247487,209.57276129202907,6.91710590327141,139.66191856703608,231.61640045466365
2025-05-09,الوسط الشرقي,0.0,0.5697492085157082,12.366249754183766,381.4827375789724,245.5911427906751,3.77043507228696,166.44544618144536,265.09338681007995
2025-05-09,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,98.07264069526454,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-09,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,131.95566620149435,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-09,كامل البلاد,0.0,6.597508815203101,13.865912724446382,235.18333841523724,209.02127559328613,6.9086428837583425,139.65345554752298,231.61640045466365
2025-05-08,الوسط الشرقي,0.2961696487037747,0.5697492085157082,12.366249754183766,381.4827375789724,245.11271193746967,2.682221860073559,165.35723296923194,265.09338681007995
2025-05-08,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,97.52073462894812,6.932633232462348,58.65360891004416,102.97853692842807
2025-05-08,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,131.59853192478556,4.45224391733508,97.98777358617093,137.89131073049805
2025-05-08,كامل البلاد,1.4199548006162188,6.597508815203101,13.865912724446382,235.18333841523724,208.47144428037558,6.304804468649491,139.04961713241417,231.61640045466365
2025-05-07,الوسط الشرقي,0.0,0.27357955981193355,12.366249754183766,381.18656793026855,244.97843870236696,0.7570057097439326,163.4320168189023,265.09338681007995
2025-05-07,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,97.42597419951997,3.685387946753378,55.40636362433519,102.97853692842807
2025-05-07,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,131.57082386683197,1.5201564185348642,95.05568608737073,137.89131073049805
2025-05-07,كامل البلاد,2.3878612538254376,5.177554014586881,13.865912724446382,233.763383614621,208.23568497632232,2.858080527441316,135.602893191206,231.61640045466365
2025-05-06,الوسط الشرقي,0.1563311770353906,0.27357955981193355,12.366249754183766,381.18656793026855,244.5169058637922,0.0,162.6750111091584,265.09338681007995
2025-05-06,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,97.13068913472178,0.0,51.72097567758181,102.97853692842807
2025-05-06,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,131.20670337630858,0.0,93.53552966883586,137.89131073049805
2025-05-06,كامل البلاد,1.130005302195178,2.789692760761444,13.865912724446382,231.3755223607956,207.648103070659,0.0,132.74481266376463,231.61640045466365
2025-05-05,الوسط الشرقي,0.11724838277654295,0.11724838277654295,12.366249754183766,381.0302367532331,243.875751482292,0.0,162.6750111091584,265.09338681007995
2025-05-05,الجنوب الغربي,0.0,0.6272285307678409,7.063236938449706,95.79730073548257,96.70227706659365,0.0,51.72097567758181,102.97853692842807
2025-05-05,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,130.64919465768097,0.0,93.53552966883586,137.89131073049805
2025-05-05,كامل البلاد,1.3021191512305483,1.6775863337256962,13.865912724446382,230.2634159337598,206.922927458643,0.0,132.74481266376463,231.61640045466365
2025-05-04,الوسط الشرقي,0.0,0.0,12.366249754183766,380.9129883704566,242.74762472062898,0.0,162.6750111091584,265.09338681007995
2025-05-04,الجنوب الغربي,0.6272285307678409,0.6272285307678409,7.063236938449706,95.79730073548257,95.56809075665262,0.0,51.72097567758181,102.97853692842807
2025-05-04,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,129.73491706530925,0.0,93.53552966883586,137.89131073049805
2025-05-04,كامل البلاد,0.37546718249514793,0.37546718249514793,13.865912724446382,228.96129678252927,205.69101077638345,0.0,132.74481266376463,231.61640045466365
2025-05-03,الوسط الشرقي,0.0,0.0,12.366249754183766,380.9129883704566,241.76674156239207,0.0,162.6750111091584,265.09338681007995
2025-05-03,الجنوب الغربي,0.0,0.0,7.063236938449706,95.1700722047147,94.99670696996898,0.0,51.72097567758181,102.97853692842807
2025-05-03,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,129.1811354548331,0.0,93.53552966883586,137.89131073049805
2025-05-03,كامل البلاد,0.0,0.0,13.865912724446382,228.58582960003412,204.52170517170248,0.0,132.74481266376463,231.61640045466365
2025-05-02,الوسط الشرقي,0.0,0.0,12.366249754183766,380.9129883704566,241.59395184933447,0.0,162.6750111091584,265.09338681007995
2025-05-02,الجنوب الغربي,0.0,0.0,7.063236938449706,95.1700722047147,95.04765871347097,0.0,51.72097567758181,102.97853692842807
2025-05-02,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,129.2645032586414,0.0,93.53552966883586,137.89131073049805
2025-05-02,كامل البلاد,0.0,0.0,13.865912724446382,228.58582960003412,204.53798420477236,0.0,132.74481266376463,231.61640045466365
2025-05-01,الوسط الشرقي,0.0,0.0,12.366249754183766,380.9129883704566,241.3058151480944,0.0,162.6750111091584,265.09338681007995
2025-05-01,الجنوب الغربي,0.0,0.0,7.063236938449706,95.1700722047147,94.86986098368925,0.0,51.72097567758181,102.97853692842807
2025-05-01,الجنوب الشرقي,0.0,0.0,6.282624722205295,130.35278442070674,128.91531008115663,0.0,93.53552966883586,137.89131073049805
2025-05-01,كامل البلاد,0.0,0.0,13.865912724446382,228.58582960003412,204.06729823030904,0.0,132.74481266376463,231.61640045466365
2025-04-30,الشمال الغربي,0.0,94.23451001120092,51.59705237847274,480.2699057890162,453.53045159347255,28.994640169210307,323.1136160212082,530.9161903478861
2025-04-30,الشمال الشرقي,0.0,51.867276989425626,41.184502604769314,540.3900052356801,456.77690226033246,38.2296485164831,301.58829649323667,504.4294645762992
2025-04-30,الوسط الغربي,0.0,50.095479482997796,28.02221100166022,244.20376328221963,223.0963166410403,18.93079279089907,112.01471125005345,285.3508367193981
2025-04-30,الوسط الشرقي,0.0,40.74865612702619,25.76894611313922,380.9129883704566,240.4902113684309,26.289979517618825,162.6750111091584,265.09338681007995
2025-04-30,الجنوب الغربي,0.0,5.760175381831045,13.31680774734338,95.1700722047147,94.51208039660933,19.838754598839994,51.72097567758181,102.97853692842807
2025-04-30,الجنوب الشرقي,0.0,0.7188627534593804,21.57233072042107,130.35278442070674,128.6246522062729,28.92102690459088,93.53552966883586,137.89131073049805
2025-04-30,كامل البلاد,0.0,26.264058932473873,25.6393638669865,228.59289667909775,203.44992446152688,25.878261613750446,132.74481266376463,231.61640045466365
2025-04-29,الشمال الغربي,0.0,94.16822209132859,51.59705237847274,480.2036178691439,452.0904919543253,16.80518060280268,310.9241564548006,530.9161903478861
2025-04-29,الشمال الشرقي,0.0,51.867276989425626,41.184502604769314,540.3900052356801,455.39403211230666,18.637543366710478,281.9961913434641,504.4294645762992
2025-04-29,الوسط الغربي,0.0,50.095479482997796,28.02221100166022,244.20376328221963,222.42230303216442,18.36401345878052,111.4479319179349,285.3508367193981
2025-04-29,الوسط الشرقي,1.0340990562925545,40.74865612702619,25.76894611313922,380.9129883704566,239.98012611843842,25.768668354660697,162.15369994620025,265.09338681007995
2025-04-29,الجنوب الغربي,0.0,5.760175381831045,13.31680774734338,95.1700722047147,94.22401271315712,17.325284708537307,49.207505787279125,102.97853692842807
2025-04-29,الجنوب الشرقي,0.0,0.7188627534593804,21.57233072042107,130.35278442070674,128.08727970823722,25.392139609429794,90.00664237367478,137.89131073049805
2025-04-29,كامل البلاد,0.08964288461771397,26.256991853410266,25.6393638669865,228.58582960003412,202.79268249827382,21.12960396290503,127.99615501291923,231.61640045466365
2025-04-28,الشمال الغربي,3.4555294327606014,94.16822209132859,51.59705237847274,480.2036178691439,450.03084764002267,16.80518060280268,310.9241564548006,530.9161903478861
2025-04-28,الشمال الشرقي,7.325500052447294,51.867276989425626,41.184502604769314,540.3900052356801,454.0447142006446,18.637543366710478,281.9961913434641,504.4294645762992
2025-04-28,الوسط الغربي,6.822343229749151,50.095479482997796,28.02221100166022,244.20376328221963,221.42293495781445,18.36401345878052,111.4479319179349,285.3508367193981
2025-04-28,الوسط الشرقي,17.009053647913117,39.71455707073363,25.76894611313922,379.87888931416404,239.37716988026858,25.768668354660697,162.15369994620025,265.09338681007995
