"                                         1/ بلحسن - قرنبالية
                                          2/ قرنبالية - الخوين
                                          3/ قرنبالية - القرارضة"
"                                      1/ بلحسن - قرنبالية
                                      2/ قرنبالية - الخوين
                                      3/ قرنبالية القرارضة"
"                                     1/ سليمان - بوشراي - بني خلاد
                                    2/ سليمان - الشريفات - النوالات"
"                                    1/بوشراي -بني خلاد
                                    2/بني خلاد-بئر دراسن الشمالية و الجنوبية
                                    3/سيدي التومي-بني خلاد"
"                                   1/الهوارية-غرمان-الغرفة-دار شيشو-أزمور-قليبية-المركب الجامعي بقليبية
                                   2/الهوارية-صاحب الجبل-أبان-الرياض-دار علوش
                                   3/الهوارية-بني خيرة-سيدي داود الولي-بوكريم"
                                   1/بوعرقوب-المهاذبة-الخروبة                                                                                            2/الخروبة-القبة-قرنبالية
"                                  1/ الهوارية - منزل سالم - غرمان  - طنارة سيدي داود - برج الصالحي
                                  2/ شاطئ الهوارية - منزل سالم - صاحب الجبل - أبان"
"                                 1/ قرنبالية - خنقة الحجاج
                                 2/ قرنبالية - بني عياش"
"                                 1/الهوارية-الطنارة-برج الصالحي
                                 2/الهوارية-صاحب الجبل
                                 3/الهوارية-زاوية سيدي داود-بوكريم 
"
"                                1/ بوشراي - سليمان
                                2/ سليمان - بئر مروة - مرسى الأمراء
                                3/ بوشراي - بني خلاد"
"                             1/ الظهاري - سليمان
                             2/ سليمان - المريسة - سيدي الرايس
                             3/ سليمان - البريج - دوالة - قربص"
"                             1/ بئر دراسن الجنوبية - بني خلاد
                             2/ بني خلاد - بئر دراسن الشمالية - حنوس
                             3/ بني خلاد - المغرة عبر أم هاشم"
"                            1/ الجبوزة - بئر مروة - بئر الزيت - القفصية
                            2/ الجبوزة - منزل بوزلفة"
"                            1/ الميدة الرغين - بودخان - عبيدة
                            2/ الميدة - أم ذويل الزاوية - عوام"
"                            1/ الميدة-سيدي بوعلي
                       2/ الميدة-منزل تميم عبر ط.ج رقم 27"
                            قرنبالية - حي سلتان
"                           1/ الدالية - وادي شيبة - الميدة
                           2/ المجاريس - أم ذويل - الميدة"
"                           1/ خنقة الحجاج - قرنبالية
                           2/  قرنبالية - بني عياش - هنشير جبير"
"                          1/ الجبوزة - بئر مروة - بئر الزيت - القفصية
                          2/ الجبوزة - منزل بوزلفة ./."
"                          1/ الخروبة- سيدي الظاهر-بوعرقوب
                          2/ الخروبة -بلي- قرنبالية
                          3/ قرنبالية-بوعرقوب-المقطع"
                          منزل إبراهيم - قليبية - المنصورة عبر معهد عزيز خوجة
"                         1/ الذهيبات - بئر الجدي - النشع - بوحبيب
                         2/ النشع - زاوية المقايز - الهوارية
                         3/ الهوارية - الغرفة"
"                         1/ بوشراي - سليمان
                         2/ سليمان - بئر مروة - مرسى الأمراء
                         3/  سليمان - المريسة - سيدي الرايس"
                         بوعرقوب - المشروحة - بوسهم - الهوارية - نابل إلى غاية شارغ المغرب العربي الكبير
"                        
                                    1/سليمان-الشريفات
                                    2/سليمان-البريج-قربص"
"                        1/ المقطع - حي الشبان - بوعرقوب
                        2/ بوعرقوب - سيدي الظاهر - المهاذبة -الخروبة"
"                       1) المقطع - بوعرقـوب
                       2) المقطع - قرنباليــة  
                       3) بوعرقوب - الجديـدة"
                       ملول - علالة بلهوان - بني رزين - وادي الخطف - القطب التكنولوجي - قليبية
"                      1/ قـربـة - بـوجـريـدة - قـبـة لاغـة
                      2/ قـربـة - هـنـشـيـر عـيـاد - جـبـل الـحـداد - بـولـيـدـن
                      3/ قـربـة - هـنـشـر عـيـاد - تـازركـة عبر طـريـق بويـوسـف"
                      نابل-براكة الساحل عبر الطريق الجهوية رقم 28 (عبر شارع الهادي والي بالحمامات)
"                     1/ الميدة - الرغين - بودخان - الرويقات
                     2/ الميدة - عين غراب - فرتونة - العيور"
                     نابل-براكة الساحل عبر الطرق الجهوية رقم 28(عبر شارع الهادي والي بالحمامات)
"                    1/ المقطع - الجديدة - بوعرقوب
                    2/ بوعرقوب - المشروحة
                 3/ بوعرقوب بني وائل المحطة"
"                    1/ قربة - بوجريدة - قبة لاغة
                    2/ قربة - هنشير عياد - جبل الحداد - بولدين
                    3/ قربة - هنشير عياد - تازركة عبر طريق بويوسف"
                  ملول - علالة بلهوان - بني رزين - وادي الخطف - القطب التكنولوجي - قليبية
"                1/ محطة بني خيار - محطة الصمعة - غرداية - الحلفاء
                2/ الحلفاء - غرداية - محطة العربي زروق بنابل عبر ط.حزامية بني خيار
                3/ ديار بن سالم - محطة العربي زروق بنابل عبر ط.حزامية بني خيار"
