Date,nom_ar,nom_fr,unite,valeur
2025-06-19 10:00:01,Point de Rosée,Point de Rosée,°c,16.6
2025-06-19 10:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 10:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,429.0
2025-06-19 10:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 10:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.2
2025-06-19 10:00:01,Vitesse du vent,Vitesse du vent,m/s,4.09
2025-06-19 10:00:01,Direction du vent,Direction du vent,Deg,295.7
2025-06-19 10:00:01,Température,Température,°c,24.7
2025-06-19 10:00:01,Humidité relative,Humidité relative,%,60.8
2025-06-19 08:00:01,Vitesse du vent,Vitesse du vent,m/s,2.57
2025-06-19 08:00:01,Humidité relative,Humidité relative,%,70.3
2025-06-19 08:00:01,Température,Température,°c,22.5
2025-06-19 08:00:01,Direction du vent,Direction du vent,Deg,278.0
2025-06-19 08:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 08:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 08:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.5
2025-06-19 08:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,115.0
2025-06-19 08:00:01,Point de Rosée,Point de Rosée,°c,16.8
2025-06-19 07:00:01,Humidité relative,Humidité relative,%,73.1
2025-06-19 07:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 07:00:01,Vitesse du vent,Vitesse du vent,m/s,3.57
2025-06-19 07:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 07:00:01,Point de Rosée,Point de Rosée,°c,16.9
2025-06-19 07:00:01,Direction du vent,Direction du vent,Deg,284.9
2025-06-19 07:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.3
2025-06-19 07:00:01,Température,Température,°c,21.9
2025-06-19 07:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,104.0
2025-06-19 06:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 06:00:01,Vitesse du vent,Vitesse du vent,m/s,2.03
2025-06-19 06:00:01,Direction du vent,Direction du vent,Deg,229.8
2025-06-19 06:00:01,Température,Température,°c,20.0
2025-06-19 06:00:01,Humidité relative,Humidité relative,%,81.1
2025-06-19 06:00:01,Point de Rosée,Point de Rosée,°c,16.6
2025-06-19 06:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,34.0
2025-06-19 06:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.1
2025-06-19 06:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 05:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 05:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.9
2025-06-19 05:00:01,Vitesse du vent,Vitesse du vent,m/s,1.51
2025-06-19 05:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 05:00:01,Direction du vent,Direction du vent,Deg,232.7
2025-06-19 05:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 05:00:01,Température,Température,°c,19.8
2025-06-19 05:00:01,Point de Rosée,Point de Rosée,°c,16.8
2025-06-19 05:00:01,Humidité relative,Humidité relative,%,82.7
2025-06-19 04:00:01,Point de Rosée,Point de Rosée,°c,17.0
2025-06-19 04:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 04:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.9
2025-06-19 04:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 04:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 04:00:01,Vitesse du vent,Vitesse du vent,m/s,1.7
2025-06-19 04:00:01,Direction du vent,Direction du vent,Deg,232.5
2025-06-19 04:00:01,Température,Température,°c,20.1
2025-06-19 04:00:01,Humidité relative,Humidité relative,%,82.4
2025-06-19 03:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.0
2025-06-19 03:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 03:00:01,Point de Rosée,Point de Rosée,°c,17.1
2025-06-19 03:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 03:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 03:00:01,Direction du vent,Direction du vent,Deg,242.3
2025-06-19 03:00:01,Température,Température,°c,20.1
2025-06-19 03:00:01,Vitesse du vent,Vitesse du vent,m/s,2.59
2025-06-19 03:00:01,Humidité relative,Humidité relative,%,83.1
2025-06-19 02:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 02:00:01,Point de Rosée,Point de Rosée,°c,17.1
2025-06-19 02:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.4
2025-06-19 02:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 02:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 02:00:01,Vitesse du vent,Vitesse du vent,m/s,2.14
2025-06-19 02:00:01,Direction du vent,Direction du vent,Deg,284.7
2025-06-19 02:00:01,Température,Température,°c,20.5
2025-06-19 02:00:01,Humidité relative,Humidité relative,%,81.2
2025-06-19 01:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.27
2025-06-19 01:00:01,Point de Rosée,Point de Rosée,°c,17.4
2025-06-19 01:00:01,Direction du vent,Direction du vent,Deg,295.8
2025-06-19 01:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 01:00:01,Température,Température,°c,20.6
2025-06-19 01:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.7
2025-06-19 01:00:01,Vitesse du vent,Vitesse du vent,m/s,2.86
2025-06-19 01:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 01:00:01,Humidité relative,Humidité relative,%,81.9
2025-06-19 00:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-19 00:00:01,Humidité relative,Humidité relative,%,82.6
2025-06-19 00:00:01,Température,Température,°c,20.9
2025-06-19 00:00:01,Direction du vent,Direction du vent,Deg,269.9
2025-06-19 00:00:01,Vitesse du vent,Vitesse du vent,m/s,1.92
2025-06-19 00:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 00:00:01,Pression atmosphérique,Pression atmosphérique,hPa,990.0
2025-06-19 00:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-19 00:00:01,Point de Rosée,Point de Rosée,°c,17.8
2025-06-18 22:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-18 22:00:01,Humidité relative,Humidité relative,%,72.4
2025-06-18 22:00:01,Température,Température,°c,21.7
2025-06-18 22:00:01,Direction du vent,Direction du vent,Deg,262.2
2025-06-18 22:00:01,Vitesse du vent,Vitesse du vent,m/s,4.97
2025-06-18 22:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 22:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 22:00:01,Pression atmosphérique,Pression atmosphérique,hPa,990.1
2025-06-18 22:00:01,Point de Rosée,Point de Rosée,°c,16.5
2025-06-18 20:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-18 20:00:01,Humidité relative,Humidité relative,%,65.3
2025-06-18 20:00:01,Température,Température,°c,22.9
2025-06-18 20:00:01,Direction du vent,Direction du vent,Deg,333.3
2025-06-18 20:00:01,Vitesse du vent,Vitesse du vent,m/s,4.18
2025-06-18 20:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 20:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 20:00:01,Pression atmosphérique,Pression atmosphérique,hPa,989.3
2025-06-18 20:00:01,Point de Rosée,Point de Rosée,°c,16.0
2025-06-18 18:00:01,Point de Rosée,Point de Rosée,°c,16.0
2025-06-18 18:00:01,Humidité relative,Humidité relative,%,54.6
2025-06-18 18:00:01,Température,Température,°c,25.8
2025-06-18 18:00:01,Direction du vent,Direction du vent,Deg,289.2
2025-06-18 18:00:01,Vitesse du vent,Vitesse du vent,m/s,5.89
2025-06-18 18:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 18:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 18:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.4
2025-06-18 18:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,203.0
2025-06-18 16:00:01,Point de Rosée,Point de Rosée,°c,16.1
2025-06-18 16:00:01,Humidité relative,Humidité relative,%,49.2
2025-06-18 16:00:01,Température,Température,°c,27.8
2025-06-18 16:00:01,Direction du vent,Direction du vent,Deg,338.4
2025-06-18 16:00:01,Vitesse du vent,Vitesse du vent,m/s,8.48
2025-06-18 16:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 16:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 16:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.1
2025-06-18 16:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,575.0
2025-06-18 14:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,844.0
2025-06-18 14:00:01,Humidité relative,Humidité relative,%,44.0
2025-06-18 14:00:01,Température,Température,°c,29.3
2025-06-18 14:00:01,Direction du vent,Direction du vent,Deg,294.2
2025-06-18 14:00:01,Vitesse du vent,Vitesse du vent,m/s,7.68
2025-06-18 14:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 14:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 14:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.4
2025-06-18 14:00:01,Point de Rosée,Point de Rosée,°c,15.8
2025-06-18 13:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 13:00:01,Humidité relative,Humidité relative,%,43.0
2025-06-18 13:00:01,Température,Température,°c,30.3
2025-06-18 13:00:01,Direction du vent,Direction du vent,Deg,280.3
2025-06-18 13:00:01,Vitesse du vent,Vitesse du vent,m/s,3.28
2025-06-18 13:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 13:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.4
2025-06-18 13:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,925.0
2025-06-18 13:00:01,Point de Rosée,Point de Rosée,°c,16.3
2025-06-18 12:00:01,Vitesse du vent,Vitesse du vent,m/s,3.89
2025-06-18 12:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 12:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 12:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.7
2025-06-18 12:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,932.0
2025-06-18 12:00:01,Point de Rosée,Point de Rosée,°c,15.4
2025-06-18 12:00:01,Humidité relative,Humidité relative,%,43.2
2025-06-18 12:00:01,Température,Température,°c,29.2
2025-06-18 12:00:01,Direction du vent,Direction du vent,Deg,344.5
2025-06-18 10:00:01,Direction du vent,Direction du vent,Deg,310.4
2025-06-18 10:00:01,Humidité relative,Humidité relative,%,45.7
2025-06-18 10:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,8.66
2025-06-18 10:00:01,Point de Rosée,Point de Rosée,°c,14.8
2025-06-18 10:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.41
2025-06-18 10:00:01,Température,Température,°c,27.5
2025-06-18 10:00:01,Pression atmosphérique,Pression atmosphérique,hPa,988.5
2025-06-18 10:00:01,Vitesse du vent,Vitesse du vent,m/s,3.83
2025-06-18 10:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,787.0
2025-06-18 08:00:01,Vitesse du vent,Vitesse du vent,m/s,5.53
2025-06-18 08:00:01,Humidité relative,Humidité relative,%,60.2
2025-06-18 08:00:01,Température,Température,°c,24.3
